"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ctrl_1","ctrl_2","ctrl_3","hot_1","hot_2","hot_3","cold_1","cold_2"
"CR43719",14.4267834535061,-4.37370980929426,1.45650897814494,-3.00287184969142,0.00267445023408427,0.00506363003588984,15.2544237820622,24.5307493852856,61.7596437111691,3.76538447552769,0.412224893183567,0,9.69184138082027,0
"CG11912",286.617341240106,0.595718735884051,0.280080635536877,2.12695438491182,0.0334238734403427,0.0495929811759686,196.047594532429,148.411033780978,217.975213098244,311.39729612614,314.527593499062,209.454255606311,357.213582321661,537.91216095602
"CG11911",2633.49417129885,-0.0137565123474878,0.181643008513126,-0.0757337838659158,0.939630897528423,0.951091274375673,2459.35210086358,2773.20121800654,2386.82858342577,3070.67103979283,2256.51906528685,2217.19594898573,2367.57839445752,3536.60701957201
"CG33127",347.948980125797,-0.398446856844285,0.232303913440543,-1.71519648956007,0.0863092082754547,0.116721035779731,324.862728692065,307.860904785334,428.68458575988,319.304603524748,250.632735055609,218.889131984974,418.13372814396,515.223423059808
"CG43755",48.4020761820335,-5.30311890974676,1.03067983957424,-5.14526306436478,2.6714618468306e-07,1.40916278649291e-06,113.560710377574,107.935297295257,127.152207640642,6.77769205594984,0.824449786367135,0,29.0755241424608,1.89072815801765
"CG31921",54.3379249688533,-4.35177976516193,0.919495213070018,-4.73279219217702,2.21452181663089e-06,9.1770942001088e-06,100.566201229891,128.786434272749,167.114330041987,12.0492303216886,0,7.54790110293013,11.0763901495089,7.56291263207058
"Ent1",438.150022231803,0.161342125929656,0.176421193091398,0.914528028648293,0.360439456980984,0.420128379484195,429.948759190715,391.265452695305,443.216266633096,462.012675147247,481.066450345223,466.082893105935,481.822971503636,349.784709233264
"CR45367",18.081847614263,-4.04549874804379,1.40220247766244,-2.8851031234718,0.00391285467847812,0.00715205944517489,20.3392317094162,58.8737985246854,50.8608830562569,0,5.77114850456994,1.88697527573253,6.92274384344305,0
"CR45366",16.9021225278036,-2.68226361803703,0.761896530938722,-3.52050903123585,0.000430719324740943,0.000988179478429395,20.9042103680111,49.0614987705712,32.6962819647366,4.51846137063322,7.00782318412064,3.77395055146506,9.69184138082027,7.56291263207058
"al",51.529583354564,-4.43033178322708,0.742581167706305,-5.96612461491792,2.42954761910080e-09,2.2760496046316e-08,96.6113506197271,115.294522110842,163.481409823683,12.0492303216886,2.88557425228497,0,12.4609389181975,9.45364079008823
"CR43718",10.3616659252295,-7.58039658636922,1.92643445732812,-3.93493614980439,8.32188169043394e-05,0.000228218246842679,25.4240396367703,15.9449871004356,29.0633617464325,0,0,0,12.4609389181975,0
"CG4213",324.392375124979,-1.13581049507581,0.228741529984541,-4.96547564035515,6.85328953156348e-07,3.23066388146208e-06,510.175728711191,421.928889426912,370.557862267015,214.626915105078,157.057684302939,232.097958915101,332.291704485266,356.402257786326
"RpI135",569.39174036904,-0.155955606088719,0.231321555771026,-0.674194004829761,0.500187980643358,0.558186403912832,678.539368972469,570.33992320789,526.77343165409,494.018443189232,479.005325879305,635.910667921863,441.671057211666,728.875704915802
"AP-2alpha",2464.76717223929,0.54388056148675,0.0889822923684465,6.11223364795682,9.82461975704306e-10,1.0138922436441e-08,2102.28558863161,1811.59584210334,1969.0427583208,2818.01374148492,2898.76544886685,2871.97636966491,2591.87529498508,2654.58233385677
"ebi",1398.46424248593,0.980769711109017,0.122315782067879,8.01834149713188,1.07182474645642e-15,4.27946953553672e-14,996.057375102801,868.38852823911,1024.48350156175,1863.48877693865,1920.96800223542,1898.29712738693,1437.16162189878,1178.869006524
"CG13690",345.628524820426,0.989810568313563,0.213714400621801,4.63146407277054,3.63089009637328e-06,1.42654156890648e-05,205.087253069947,277.197468053727,196.17769178842,478.580366839569,399.445921494877,483.065670587528,394.596399076254,330.877427653088
"RpLP1",6266.12937095536,0.460256451939555,0.117065293715269,3.93162172436016,8.43747561810893e-05,0.000230948758457338,5304.01964688888,5098.71625973161,4512.08691113365,7022.44204685914,7528.87544910467,5985.48557462359,6811.97994194796,7865.42913735341
"CG11885",48.9576608140213,-0.673663521149323,0.605805394726707,-1.1120130771586,0.266132527725939,0.320844592196472,50.2831006149457,31.8899742008713,98.0888458942098,18.0738454825329,39.1613648524389,54.7222829962434,51.2283044414785,48.21356802945
"CG13692",15.764327861861,-4.29436626704523,1.27430840798176,-3.36995835556527,0.000751795444562846,0.00161999858506874,19.2092743922264,44.1553488935141,50.8608830562569,4.14192292308045,0.824449786367135,0,6.92274384344305,0
"BBS8",36.8502575585838,-5.19526284346814,0.751163782373542,-6.91628505710438,4.63641008782503e-12,8.72823471521551e-11,71.1873109829568,121.427209457164,72.6584043660814,4.14192292308045,1.64889957273427,0,15.2300364555747,8.5082767110794
"ex",1454.10295720394,-0.0996619714946343,0.193601841567066,-0.514778013927674,0.606708150697503,0.658468394159954,1449.17025929591,1406.83847724613,1369.61092230063,1293.78610579131,1113.00721159563,1549.20670137641,1322.24407409762,2128.95990592787
"CR43717",8.326063859479,-7.45485110342455,1.81079071080336,-4.1169037696892,3.83996308777835e-05,0.0001144121332789,18.6442957336315,30.663436731607,14.5316808732163,0,0,0,2.76909753737722,0
"crq",1618.68333845045,0.535496410426113,0.127816587368963,4.18956898669433,2.79484806601975e-05,8.63738286107995e-05,1468.94451234673,1124.73485931534,1344.18048077251,1832.23608579177,2021.55087617221,1854.89669604508,1707.14863179306,1595.77456536689
"CG4164",534.691938460732,0.704170549913392,0.153916249246686,4.57502410148261,4.76165167397399e-06,1.80566843742014e-05,425.428929921956,371.640853187077,388.722463358535,638.232668601943,695.835619693862,600.058137682945,624.431494678563,533.185340560976
"CG4133",85.4718998333294,-2.3232586987672,0.373081175668114,-6.22722037531567,4.74783075772047e-10,5.28125370811418e-09,154.804152455001,169.262170758471,185.278931133507,43.3019214685684,32.9779914546854,20.7567280330579,44.3055605980355,33.0877427653088
"CG4297",711.14909565537,-0.392672425185861,0.148802879411924,-2.63887652401433,0.00831812716678532,0.0141546574042635,870.632112894734,742.055168904889,890.065453484497,643.127668420129,607.619492552578,652.893445403456,569.049543931018,713.749879651661
"MED15",528.225956455074,0.680993602164659,0.126643470859136,5.37724998805599,7.56321278092919e-08,4.69215208573419e-07,418.084207360223,402.304289918684,421.418745323272,663.460744587978,672.751025675582,649.119494851991,492.899361653145,505.76978226972
"ush",841.259525452504,0.263542742264406,0.168812419998271,1.56115730268605,0.118486640468259,0.155371586537258,663.849923849002,754.320543597532,835.571650209936,908.587273944831,742.417032623605,1047.27127803156,866.72752919907,911.330972164505
"cbt",1933.70923283537,0.259960732387493,0.141513426233999,1.83700401654918,0.0662093024437098,0.0919309436786304,1926.57722580859,1633.74790906002,1587.58613539888,2335.66799016982,1738.3523745551,2113.41230882044,2021.44120228537,2112.88871658472
"lwr",1098.34665663904,0.715387370683778,0.139063952478369,5.14430488947203,2.68513151301181e-07,1.41449051554504e-06,853.117774478292,834.04547909971,708.419442569293,1349.13725758157,1462.5739210153,1139.73306654245,1221.17201398335,1218.57429784237
"Spp",498.901531483161,0.25597099026608,0.195865225182167,1.30687308085451,0.191255819860606,0.238258094986676,423.169015287577,474.670000605276,450.482107069704,562.548440643836,547.022433254594,494.387522241923,411.210984300517,627.721748461858
"Ets21C",158.386243791314,-2.18332216254014,0.303046296556677,-7.20458288831721,5.82217973779143e-13,1.3492305705224e-11,232.771207341097,311.540517193127,319.696979210758,71.9188434825788,54.4136859002309,62.2701840991736,83.0729261213166,131.405606982226
"nAChRbeta3",118.593850632282,-1.41316686933282,0.316589973785644,-4.46371327693922,8.05513402483673e-06,2.86796786674948e-05,168.363640261279,155.770258596564,225.241053534852,54.5980748951515,70.9026816275736,81.1399368564989,83.0729261213166,109.662233165023
"rempA",130.223273407335,-3.16622324368689,0.382675586207022,-8.27390969742713,1.29636360292861e-16,6.28399372171908e-15,202.262359776973,347.110103801791,308.798218555846,40.666152335699,27.619067843299,24.5306785845229,56.766499516233,34.0331068443176
"CG2789",579.152419497324,0.682984281926968,0.173983851894845,3.92556133508161,8.65277177036306e-05,0.000236311311736776,509.610750052596,413.343127142062,399.621224013447,713.916896560049,782.815072155594,641.571593749061,641.046079902826,531.294612402958
"CG11835",178.288987742242,-0.860706285687729,0.258580752176755,-3.32857832008853,0.000872904578336689,0.0018502822240191,266.104948198196,246.53403132212,188.911851351812,131.411918195916,122.843018168703,139.636170404207,137.070328100172,193.799636196809
"CG2794",208.384993094119,-0.0779848924774006,0.201548050753219,-0.386929529638009,0.69880837912076,0.741519053249643,211.866996973086,210.964444713456,207.076452443332,190.151916014148,215.181394241822,190.584502848986,204.913217765914,236.341019752206
"Nle",162.673555843362,-0.270638318135538,0.242514532332285,-1.1159674248499,0.264436078595744,0.319212267292753,197.742530508213,165.582558350678,145.316808732163,140.448840937183,142.629813041514,147.184071507138,197.990473922471,164.493349747535
"CG2807",829.358341870221,0.245750538633649,0.125420323621786,1.95941559977733,0.0500641352288197,0.0712421768122831,687.579027509988,746.961318781946,813.774128900111,853.236122154574,938.223856885799,845.364923528174,845.95929766874,903.768059532435
"Ipk2",202.594516315674,0.500127694617661,0.267448592769782,1.86999561088799,0.0614844273625966,0.0859653927956707,158.194024406571,186.433695328171,145.316808732163,230.064991454742,275.778453539807,186.810552297521,254.756973438704,183.400631327712
"cold",170.595580754632,0.197544205208531,0.269007716356251,0.734344010217612,0.462739101445257,0.521832491249912,137.28981403856,190.113307735963,152.582649168771,177.349608797354,208.998020844069,160.392898437265,192.452278847717,145.586068167359
"Ptth",30.3574669006527,-4.45400347657344,0.97730155108896,-4.55745053469991,5.17782793981505e-06,1.93936083823271e-05,31.6388048813141,60.1003359939497,134.41804807725,7.53076895105537,1.2366746795507,0,4.15364630606583,3.78145631603529
"Pph13",39.4315311813378,-3.05948255723071,0.629244274629597,-4.8621539846853,1.16115236796706e-06,5.19193968537259e-06,57.6278231766793,93.2168476640853,101.721766112514,16.9442301398746,5.77114850456994,5.6609258271976,19.3836827616405,15.1258252641412
"Gsc",41.9356791557238,-4.48058234007473,1.17937441854526,-3.79911779467071,0.000145212066445964,0.000374452003454526,77.9670548860956,148.411033780978,79.9242448026895,10.9196149790303,1.64889957273427,0,16.6145852242633,0
"CG13689",88.0807126497917,-0.675576237521609,0.481661389804449,-1.40259578995088,0.160737407962782,0.204383816269698,80.2269695204752,131.239509211278,130.785127858946,84.3446122518202,39.5735897456225,90.5748132351615,99.6875113455799,48.21356802945
"CR43648",11.6367662431424,-6.9170263961695,1.44294446271959,-4.79368858253395,1.63742390861172e-06,7.04910547946885e-06,23.1641250023907,34.3430491393998,29.0633617464325,0,0.412224893183567,0,1.38454876868861,4.72682039504411
"CR43649",11.2233574782815,-3.78794432802195,1.41399441936351,-2.67889623618673,0.00738652799557788,0.0127237399758645,41.8084207360223,23.3042119160213,10.8987606549122,4.89499981818599,0,0,4.15364630606583,4.72682039504411
"lectin-21Cb",20.1386506105675,-5.77798045131366,1.35718980356016,-4.25731201056547,2.06899508516132e-05,6.62003251814536e-05,23.1641250023907,58.8737985246854,72.6584043660814,2.25923068531661,0,0,4.15364630606583,0
"CR44797",12.5342426956946,-4.75972398983207,1.46420626704945,-3.25071958572031,0.0011511333489644,0.00237308033742161,32.7687621985039,24.5307493852856,39.9621224013447,3.01230758042215,0,0,0,0
"CR44798",8.65506136422885,-7.4556985434069,1.88475648461373,-3.95578877391946,7.62825402142266e-05,0.000211206034049905,9.03965853751833,26.9838243238142,29.0633617464325,0,0,0,4.15364630606583,0
"lectin-21Ca",16.1412496241388,-7.33218895200899,1.45285561895518,-5.04674301860905,4.49405165224752e-07,2.23447969698167e-06,32.203783539909,33.1165116701356,54.493803274561,0,0,1.88697527573253,5.53819507475444,1.89072815801765
"CG2839",85.5036357829189,-3.92172466483933,0.648375928369409,-6.04853526055789,1.46168633852891e-09,1.44897999699948e-08,168.928618919874,117.747597049371,294.266537682629,16.1911532447691,3.29779914546854,20.7567280330579,40.1519142919697,22.6887378962117
"CR45369",3.01221707343736,-6.05176355179879,2.73113445969834,-2.21584240582107,0.0267022970941857,0.0404635335016099,4.51982926875916,15.9449871004356,3.63292021830407,0,0,0,0,0
"ds",306.634066838838,-1.67802472779917,0.340410501473092,-4.92941528107296,8.24760908889705e-07,3.8147899523813e-06,496.616240904913,594.870672593176,537.672192309002,113.714611160936,135.20976496421,269.837464429752,184.144986235585,121.006602113129
"CR44988",3.8658505697763,-6.33639786507356,2.66900368536321,-2.37406860838084,0.0175932810966056,0.0277649441121362,11.8645518304928,17.1715245696999,0,0,0,0,0,1.89072815801765
"Hsp60B",46.1416709663066,-4.67231884228954,0.690147231107979,-6.77003200431376,1.28753910889989e-11,2.18743648608491e-10,96.6113506197271,118.974134518635,123.519287422338,6.77769205594984,3.29779914546854,1.88697527573253,15.2300364555747,2.83609223702647
"Eaat2",226.85166511091,-1.05828134528863,0.23844124268138,-4.43833178097787,9.06587978599148e-06,3.18491268811505e-05,331.077493936609,367.961240779284,272.469016372805,187.516146881279,147.576511759717,130.201294025545,181.375888698208,196.635728433835
"GABA-B-R3",154.923979221425,-2.90433270816544,0.371662758032369,-7.81443027421245,5.5212187052088e-15,1.91922889684791e-13,237.856015268451,349.56317874032,403.254144231751,39.5365369930407,30.0924172024004,67.9311099263711,55.3819507475444,55.7764806615205
"CR44614",8.23095748664669,-7.35091350884356,1.89374506076186,-3.88168062383554,0.000103737059321279,0.000277431437034182,15.2544237820622,19.6245995082285,25.4304415281285,0,0,0,5.53819507475444,0
"CG12506",13.1257906833285,-2.82825048820171,1.12641117017768,-2.51085088916117,0.0120440558682632,0.0197547940364073,22.0341676852009,34.3430491393998,32.6962819647366,0.753076895105537,2.4733493591014,11.3218516543952,1.38454876868861,0
