"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ctrl_1","ctrl_2","ctrl_3","hot_1","hot_2","hot_3","cold_1","cold_2","cold_3"
"CG11454",221.466447845587,0.116492737734658,0.214039162964447,0.544258985697901,0.586263266340171,0.651248348306364,195.238562208594,189.088797175117,267.176398782103,196.619413689498,237.415487781595,219.243709447222,232.551054544057,225.382821084789,230.481785897306
"CG42399",169.619475163879,-2.06904444159664,0.311407593957479,-6.64416822757109,3.04934138551393e-11,1.76973497846457e-09,272.150723078646,295.853220069912,416.031820960703,116.255129522759,86.5666579997873,109.621854723611,54.8878265383489,98.8521145108724,76.3559290702731
"CG3709",285.325679297131,0.126692116342699,0.178162164682057,0.71110561868616,0.477018788460627,0.54874651015539,277.47541113888,255.97735127788,244.27556460078,324.578079741394,280.698816781489,328.865564170834,285.994464594555,263.935145744029,306.130715624336
"CG3436",1016.1891165895,0.540090618537256,0.111876042241674,4.82758066620335,1.38201715213067e-06,1.32868202417223e-05,811.719113182397,800.090012536891,767.177945074325,1111.44585238369,1056.79890409641,1123.62401091701,1236.4205136007,1042.8898080897,1195.53588942437
"CG33635",137.340142904634,-0.118455393335448,0.314667547548074,-0.376446170755344,0.706585226690651,0.758948683154956,158.557377793646,111.909696287314,129.771393694164,129.129019704809,176.133150682736,160.517715845288,119.886568491657,93.9095087853288,156.246854856763
"spen",19187.5028767574,0.574389258724663,0.0973402604012011,5.900839553513,3.61656481704628e-09,9.79616656317725e-08,15688.8975534773,13925.6824368559,13057.2922890511,22370.5298396764,21523.3853038679,22531.2062119422,19324.8481909624,20976.4186992071,23289.2653657766
"mRpL10",203.676177170692,0.200805339350482,0.238271942009948,0.842756967759547,0.399364379318709,0.471886734724858,217.720578462917,203.238299004548,141.221810784826,206.762478681417,230.987270603393,170.30538144561,213.77364020199,226.371342229898,222.70479312163
"CG11617",90.937891991029,-0.711512413305455,0.344607652777277,-2.06470288042417,0.0389511218839099,0.0641986450773607,145.541473646406,149.212928383086,99.2369481190669,44.4734388107199,59.1395980394587,74.3862585624505,98.2203211738875,76.1161281733717,72.1139330108135
"Tbc1d15-17",598.103465238396,0.252477986737212,0.178272845587857,1.41624477864064,0.156703849555658,0.211772073725677,473.305605354167,472.078833763728,568.704048836191,730.300679418137,757.672531404079,597.047601619668,571.988929189109,518.97360118208,692.859356378405
"kis",25197.4630773689,0.683153946573237,0.122050739202686,5.5972946254651,2.17722530821046e-08,4.37211125263454e-07,19021.5606471773,16129.1457672027,15858.8276705663,31560.1467223546,32207.0822540397,30069.6662573106,23741.8738108116,26148.361330416,32040.5032364417
"CR44220",5.54726145991363,-3.38119266726076,2.2293576321204,-1.51666678263946,0.129350834955589,0.179460125134531,14.7908001673177,15.4358201775606,11.4504170906616,0,0,3.91506624012897,4.33324946355386,0,0
"CR44222",22.5207937484507,-5.10708431677899,1.06780250210385,-4.78279860434556,1.72871307590102e-06,1.60737851963472e-05,35.4979204015625,59.1706440139823,91.6033367252925,0.780235768609121,2.99983468316095,7.83013248025794,0,1.97704229021745,2.82799737297308
"CR44221",10.6247454326795,-4.24605484469641,1.46392969417315,-2.90044997488397,0.00372627311449344,0.00872165936468788,23.6652802677084,43.7348238364217,22.9008341813231,0,0,0,4.33324946355386,0.988521145108724,0
"snoRNA:kis-a",1.24661825251101,-1.37443866859018,3.57559403974139,-0.384394495939363,0.700686079368711,0.75394566311235,3.54979204015625,0,0,2.34070730582736,0,3.91506624012897,0,0,1.41399868648654
"CG13693",36.9830704952613,-3.65846153764918,1.20515935665488,-3.03566621081867,0.00240004899488981,0.0060410670355807,50.2887205688803,110.623377939184,141.221810784826,5.85176826456841,0.428547811880135,0,18.7774143420667,0,5.65599474594616
"mir-965",8.3076572073687,-0.972970643174213,1.4308456319092,-0.679996934313565,0.496506402058329,0.567743030760116,1.18326401338542,1.28631834813005,34.3512512719847,8.58259345470033,2.57128687128081,9.78766560032243,8.66649892710772,1.97704229021745,6.36299408918943
"CR44218",15.9856101701452,-2.61574359557628,1.16479390872837,-2.2456707370937,0.0247251058788092,0.0434923186685838,29.5816003346354,32.1579587032513,57.2520854533078,4.29129672735016,1.28564343564041,0,10.110915414959,0,9.19099146216251
"Rpp30",105.734624501967,-0.557873807458463,0.297494931864871,-1.87523802157363,0.0607599856014546,0.0937737397106417,127.200881438932,156.930838471866,152.672227875487,72.1718085963437,90.8521361185887,58.7259936019346,83.7761562953746,101.817677946199,107.463900172977
"CG3645",317.087359564632,0.0147231823198764,0.192819162297867,0.0763574643952243,0.939134709260182,0.95266344410771,272.742355085339,360.169137476414,324.428484235411,285.176173426634,344.552440751629,307.332699850124,300.438629473068,310.395639564139,348.550676218932
"CG17075",242.184215528502,-1.63503899508357,0.236333410633991,-6.91835737781379,4.56910466376892e-12,3.5142181695512e-10,398.168340504193,509.3820658595,545.803214654868,103.381239340708,74.1387714552634,84.1739241627729,150.219314736534,172.991200394027,141.399868648654
"CR44219",13.6094740231994,-3.41329264904421,2.1025539742692,-1.62340310442236,0.104503261527135,0.149072627679475,17.7489602007813,25.726366962601,61.068891150195,0,0,7.83013248025794,10.110915414959,0,0
"CG3345",45.9065480915511,-6.66890194322448,1.03229517016439,-6.46026653613278,1.0451872569317e-10,5.12691854452811e-09,90.5196970239844,186.516160478857,125.954587997277,1.9505894215228,0,3.91506624012897,2.88883297570257,0,1.41399868648654
"mbm",785.818611090905,0.316659119075583,0.169689906171257,1.8661046270837,0.0620267287460664,0.0954127660439492,730.665528265495,692.039271293967,541.986408957981,726.789618459396,904.664430878966,1002.25695747302,810.317649684572,814.541423569589,849.106211235167
"CG11555",380.853779754456,0.423900033907551,0.178232510681674,2.37835416381831,0.0173901142850134,0.0322406939775043,354.387572008933,295.853220069912,290.077232963426,402.601656602306,388.692865375283,416.954554573735,486.768356405883,371.68395056088,420.664609229746
"CG17078",838.118310440257,0.449938909502469,0.211851515366808,2.12384088319325,0.0336834510788636,0.0566539913899697,672.093959602917,671.458177723886,503.818351989109,1063.46135261423,1193.50565608618,894.59263586947,941.759550079039,631.665011724475,970.71009827301
"smo",692.395794701729,0.295039912565978,0.176297084544305,1.67353823988979,0.0942213851306075,0.1363701129085,599.323222779714,547.971616303401,622.139328592611,775.554353997466,817.240677255418,710.584522583408,610.988174361094,658.35508264241,889.405173800034
"CG11601",119.752449789803,-0.548163543007731,0.397194182012813,-1.38008955778221,0.167559071999684,0.224602871130541,91.7029610373699,172.366658649427,190.840284844359,120.936544134414,96.4232576730304,97.8766560032243,131.441900394467,109.725847107068,66.4579382648674
"CG3625",328.327877589183,-0.104117339202418,0.269103547991936,-0.386904371864833,0.698827004464228,0.752392977625117,413.550772678203,339.588043906333,347.329318416734,351.886331642713,210.845523445027,262.309438088641,356.770872499268,413.201838655447,259.46875897028
"Amnionless",66.2358997668294,-2.64767970775198,0.479914120176066,-5.51698646995555,3.44861973264654e-08,6.27755283805946e-07,133.708833512552,154.358201775606,152.672227875487,31.2094307443648,21.8559384058869,31.3205299210318,23.1106638056206,36.5752823690228,11.3119894918923
"CG11562",309.215574139406,0.267703940221882,0.192074630171979,1.39374960650548,0.163393230545542,0.219706555610928,292.266211306198,261.1226246704,240.458758903893,343.693856072318,374.979335395118,305.37516673006,306.216295424473,292.602258952182,366.225659800014
"U2af38",896.769330294441,0.497159345507766,0.18461446502294,2.69295986880545,0.00708207929439764,0.0150091578839535,647.837047328516,541.540024562751,824.430030527632,1130.17151083031,993.802375750034,1123.62401091701,950.426049006146,790.816916086979,1068.27600764058
"Hop",5505.49066230714,0.596601621487283,0.0912741261613478,6.53637176906689,6.3029128715433e-11,3.30673349459378e-09,3451.58112704526,3102.59985568968,3389.32345883582,8083.24256279049,7694.14741449595,8804.98397405006,4781.01857478776,4861.5469916447,5380.97200142453
"Pi3K21B",1742.94144966889,0.324704959503181,0.156010147992967,2.0813066565248,0.0374058462733853,0.0619522974544472,1492.6875528857,1219.42979402729,1385.50046797005,2283.35997683459,2193.30770120253,1982.98105062532,1603.30230151493,1455.10312560004,2070.80107635954
"Plc21C",1353.96933013288,0.101126668933923,0.0819655841526613,1.23376988011912,0.217288665985957,0.281769514019524,1190.95522947242,1228.4340224642,1236.64504579145,1539.01505358149,1502.48862845175,1575.81416165191,1308.64133799327,1317.69868642993,1286.03180535951
"CR43719",13.4474188955857,-3.46434176856108,1.67154914727058,-2.07253359808049,0.0382157063032837,0.0631639527090786,15.9740641807031,25.726366962601,64.8856968470822,3.9011788430456,0.428547811880135,0,10.110915414959,0,0
"CG11912",294.526062270049,1.0264198500066,0.328828570211109,3.1214436426483,0.00179966690713833,0.00476184410098527,205.29630632237,155.644520123736,229.008341813231,322.627490319871,326.981980464543,217.286176327158,372.659453865632,562.468531566864,258.761759627037
"CG11911",2712.81303111552,0.104608267138543,0.191057080072221,0.547523635863166,0.584019036775282,0.649438350552188,2575.37412513336,2908.36578512204,2507.64134285488,3181.41134650369,2345.87072223186,2300.10141607577,2469.9521942257,3698.05760385174,2428.54274404063
"CG33127",362.967636447631,0.277217770041389,0.243307607157446,1.13937156869082,0.25454820918858,0.321718397126984,340.188403848308,322.865905380643,450.383072232688,330.819965890267,260.557069623122,227.07384192748,436.213779331088,538.744024084255,359.862665710824
"CG43755",45.0990281608964,-3.53990060221658,1.30625888612584,-2.70995331768834,0.00672926785445383,0.0143884642221277,118.918033345234,113.196014635444,133.588199391052,7.02212191748209,0.85709562376027,0,30.332746244877,1.97704229021745,0
"CG31921",50.6360435159391,-4.45787709094602,1.2148517914883,-3.66948225469111,0.000243042207298517,0.000917284595625942,105.310497191302,135.063426553655,175.573062056811,12.4837722977459,0,7.83013248025794,11.5553319028103,7.90816916086979,0
"Ent1",465.163410653367,0.0807836100633898,0.182123504024047,0.443564989023731,0.657357123030856,0.714836393774941,450.231957093151,410.335553053486,465.650295020237,478.674644041696,500.115296464118,483.510680655928,502.656937772248,365.752823690228,529.542508089209
"CR45367",17.1649550006907,-3.81082123566585,1.3705700935896,-2.78046431444093,0.00542812252468495,0.0119565095622283,21.2987522409375,61.7432807102424,53.4352797564206,0,5.99966936632189,1.95753312006449,7.22208243925643,0,2.82799737297308
"CR45366",16.2826936752327,-2.25620190741902,0.753851054010908,-2.99290144308318,0.00276338971989838,0.00680390780451747,21.8903842476302,51.452733925202,34.3512512719847,4.68141461165472,7.2853128019623,3.91506624012897,10.110915414959,7.90816916086979,4.94899540270289
"al",48.9657570189085,-3.65789428758519,0.71777532188243,-5.09615498899019,3.46621382180339e-07,4.27050480502744e-06,101.169073144453,120.913924724225,171.756256359923,12.4837722977459,2.99983468316095,0,12.9997483906616,9.88521145108724,8.48399211891924
"CR43718",9.65330808806907,-2.54942993642636,1.99145348418131,-1.28018553115964,0.200479893301144,0.262708082827171,26.6234403011719,16.7221385256907,30.5344455750975,0,0,0,12.9997483906616,0,0
"CG4213",324.014124224246,-0.577267829397338,0.284282544145445,-2.03061299853147,0.0422942680880574,0.0689555858805496,534.243702043516,442.493511756737,389.314181082493,222.367194053599,163.276716326332,240.776573767932,346.659957084309,372.672471705989,204.322810197305
"RpI135",594.975765106446,-0.0359174054813655,0.222516255739187,-0.16141474860814,0.871766751279943,0.898943859894527,710.550040037943,598.138031880473,553.436826048642,511.834664207583,497.972557404717,659.688661461732,460.76885962456,762.149802878826,600.242442413536
"AP-2alpha",2629.48384567075,0.476017319230928,0.095901352900825,4.96361422266059,6.91933166491601e-07,7.55981405728617e-06,2201.46269690357,1899.89220018808,2068.70868771286,2919.64224613533,3013.54821314111,2979.36540873815,2703.94766525761,2775.7673754653,3103.02011749471
"ebi",1481.47433150082,0.545119442002897,0.137914071279039,3.95260205827706,7.73059400245225e-05,0.00035584988778284,1043.04722779925,910.713390476076,1076.33920652219,1930.69340942327,1997.03280336143,1969.27831878487,1499.30431438964,1232.68586795058,1674.17444480006
"CG13690",378.213625180073,0.839540147563301,0.232730365119804,3.60735113843493,0.000309338905136094,0.00111187967626503,214.762418429453,290.707946677391,206.107507631908,495.839830951096,415.262829711851,501.128478736508,411.658699037617,345.982400788053,522.472514656777
"RpLP1",6453.43731403181,0.431746636420604,0.143746512507349,3.00352773009732,0.00266869227684218,0.00660152387732825,5554.24127883115,5347.22537317662,4740.47267553389,7275.69854228005,7826.99723617879,6209.29505684455,7106.52912022833,8224.49592730458,5795.98061590833
"CG11885",49.7891547610567,-0.359745966711051,0.586723177971718,-0.613144290557397,0.539780936824542,0.607643120006808,52.6552485956511,33.4442770513813,103.053753815954,18.7256584466189,40.7120421286129,56.7684604818701,53.4434100504976,50.4145784005449,38.8849638783798
"CG13692",14.6920781452246,-4.18485808847781,1.51175312407371,-2.76821527393368,0.00563642115104473,0.0123415501267486,20.1154882275521,46.3074605326818,53.4352797564206,4.29129672735016,0.85709562376027,0,7.22208243925643,0,0
"BBS8",35.1208907028385,-3.17187317982148,0.670140031427583,-4.73314983595968,2.21062174780396e-06,1.96328985270213e-05,74.5456328432813,127.345516464875,76.3361139377437,4.29129672735016,1.71419124752054,0,15.8885813663641,8.89669030597851,7.0699934324327
"ex",1520.53086177309,0.215800908713317,0.193945304737495,1.11268952349944,0.265841796543107,0.333623558370613,1517.5360971668,1475.40714530517,1438.93574772647,1340.44505047047,1157.07909207637,1607.13469157294,1379.41774589798,2226.14961878485,1542.67256695681
"CR43717",8.30965178778498,-3.08055987820322,1.46035733421214,-2.10945623104304,0.0349052202026247,0.0584270531838798,19.5238562208594,32.1579587032513,15.2672227875487,0,0,0,2.88883297570257,0,4.94899540270289
"crq",1749.12572724072,0.462451749971065,0.151455372898895,3.05338622935337,0.00226274503568184,0.00575733617236921,1538.24321740104,1179.55392523526,1412.21810784826,1898.31362502599,2101.59846946018,1924.25505702339,1780.96552952064,1668.62369294353,2238.35992070819
"CG4164",557.114541065036,0.493576058479187,0.147917340968804,3.33683701482494,0.000847376243543704,0.00255778799822946,445.49890103961,389.754459483405,408.398209566929,661.24981389623,723.388706453668,622.495532180506,651.43183602093,557.52592584132,554.287485102724
"CG4133",83.2227750228467,-2.23486400585373,0.365409865179134,-6.11604726314145,9.59248861576184e-10,3.20640062506605e-08,162.107169833802,177.511932041947,194.657090541247,44.8635566950244,34.2838249504108,21.5328643207093,46.2213276112412,34.5982400788053,33.2289691324337
"CG4297",745.192014272777,-0.309160469804948,0.148199776363829,-2.08610618308872,0.0369690057504492,0.0613337096450385,911.704922313464,778.222600618681,935.117395737361,666.321346392189,631.679474711319,677.306459542312,593.655176506879,746.333464557087,766.387288075705
"MED15",562.894129701201,0.39429789634577,0.150060308135134,2.62759620612463,0.00859905222506805,0.0176641233571863,437.807684952605,421.912418186657,442.749460838914,687.387712144635,699.390028988381,673.391393302183,514.212269675058,528.858812633167,660.337386589214
"ush",899.106862022228,0.320729681817697,0.168010159799736,1.90898980275954,0.0562634071376985,0.0877917493292983,695.167607863933,791.085784099981,877.865310284053,941.354454826904,771.814609196124,1086.43088163579,904.204721394905,952.93438388481,1071.10400501355
"cbt",2004.88742058158,0.200275892942635,0.141365044397109,1.41672853990721,0.156562309470633,0.211616893981634,2017.46514282214,1713.37603970923,1667.9440895397,2419.90123634119,1807.18612269853,2192.43709447222,2108.84807226288,2209.344759318,1907.48422807034
"lwr",1176.50874562205,0.651231258219953,0.137771748657734,4.72688533436419,2.27989923594235e-06,2.01802924548998e-05,893.36433010599,874.696476728434,744.277110893001,1397.79237946324,1520.48763655072,1182.35000451895,1273.97534228483,1274.20375604515,1427.43167400816
"Spp",516.39683457205,0.153976773112651,0.192022178274322,0.801869734508899,0.422628314995005,0.495421946047711,443.132373012839,497.805200726329,473.283906414011,582.836119151013,568.68294636494,512.873677456895,428.991696891832,656.378040352193,483.587550778397
"Ets21C",156.928768539761,-1.53446985355839,0.30137505488863,-5.09156225330408,3.5512523353588e-07,4.36170868228099e-06,243.752386757396,326.724860425033,335.878901326072,74.512515902171,56.5683111681779,64.598592962128,86.6649892710772,137.404439170113,86.2539198756789
"nAChRbeta3",115.810261990914,-1.18833693815676,0.381191236868773,-3.11742984418567,0.00182435361682741,0.00481750978416892,176.306337994427,163.362430212516,236.641953207006,56.5670932241612,73.7102236433833,84.1739241627729,86.6649892710772,114.668452832612,50.1969533702722
"rempA",124.640334399909,-2.86482537287057,0.394322973898019,-7.2651749010482,3.72555905771479e-13,4.47179982654796e-11,211.80425839599,364.028092520804,324.428484235411,42.1327315048925,28.7127033959691,25.4479305608383,59.2210760019027,35.5867612239141,30.4009717594606
"CG2789",595.385474562996,0.318895240870458,0.173446663247954,1.83857812481855,0.0659772612080447,0.100436560970432,533.652070036823,433.489283319827,419.848626657591,739.663508641446,813.812294760377,665.561260821925,668.764833875146,555.548883551103,528.128509402723
"CG11835",174.437043626993,-0.806620076525954,0.354334382216652,-2.27643750369322,0.0228198371487977,0.040651843915623,278.658675152266,258.54998797414,198.473896238134,136.151141622292,127.70724794028,144.857450884772,142.997232297277,202.646834747288,79.8909257864895
"CG2794",218.941636665436,0.0658101689286466,0.186205778875741,0.353427102670981,0.723768270195515,0.774300099458321,221.862002509766,221.246755878369,217.55792472257,197.009531573803,223.701957801431,197.710845126513,213.77364020199,247.130286277181,230.481785897306
"Nle",170.41839760807,0.0198446172802262,0.224963183381864,0.0882127332210665,0.929707597124044,0.944794251095719,207.071202342448,173.652976997557,152.672227875487,145.513970845601,148.277542910527,152.68758336503,206.551557762734,172.002679248918,175.335837124331
"CG2807",866.707017647821,0.21313419664469,0.119082371803934,1.78980476636467,0.0734853026838608,0.110120224697162,720.016152145027,783.367874011201,854.96447610273,884.007125834134,975.374819839188,876.97483778889,882.538474077136,945.02621472394,878.093184308141
"Ipk2",213.886154320221,0.415417194421609,0.252476381504185,1.64537051722093,0.0998934256984851,0.14345250038673,165.656961873958,195.520388915768,152.672227875487,238.362027310086,286.698486147811,193.795778886384,265.772633764637,191.773102151092,234.723781956766
"cold",184.052252475224,0.221283044335259,0.272453801980001,0.812185562202216,0.416685162749948,0.489614336888919,143.766577626328,199.379343960158,160.305839269262,183.745523507448,217.273740623229,166.390315205481,200.773891811329,152.232256346743,232.602783927036
"Ptth",28.4635706744663,-4.64284390124633,1.03993882254466,-4.4645356059365,8.02426042327653e-06,5.60998686893221e-05,33.1313923747917,63.0295990583725,141.221810784826,7.80235768609121,1.28564343564041,0,4.33324946355386,3.9540845804349,1.41399868648654
"Pph13",37.8156613478517,-2.53786375971152,0.631223887680661,-4.02054454725489,5.80637677861216e-05,0.000281592389593912,60.3464646826563,97.7601944578838,106.870559512841,17.5553047937052,5.99966936632189,5.87259936019346,20.221830829918,15.8163383217396,9.89799080540578
"Gsc",39.1474521631844,-4.22553201536453,1.31798182102075,-3.20606244181117,0.00134564784711462,0.00373977275735556,81.6452169235938,155.644520123736,83.9697253315181,11.3134186448323,1.71419124752054,0,17.3329978542154,0,0.70699934324327
"CG13689",91.0422096782858,-0.583969730235449,0.462379561168628,-1.26296614140883,0.206601348065933,0.269836926779049,84.0117449503647,137.636063249915,137.405005087939,87.3864060842215,41.140589940493,93.9615897630953,103.997987125293,50.4145784005449,83.4259225027058
"CR43648",10.8470935136017,-3.8566252110386,1.31889518117099,-2.92413321854317,0.00345416883627224,0.00816224474897799,24.2569122744011,36.0169137476414,30.5344455750975,0,0.428547811880135,0,1.44441648785129,4.94260572554362,0
"CR43649",10.4465135428277,-3.15657867767701,1.65624382412565,-1.90586593090749,0.0566676022352639,0.0883267574830813,43.7807684952605,24.440048614471,11.4504170906616,5.07153249595928,0,0,4.33324946355386,4.94260572554362,0
"lectin-21Cb",18.8574736705569,-5.16104934142288,1.36775903705331,-3.77336153635789,0.000161062624894814,0.000651321140590464,24.2569122744011,61.7432807102424,76.3361139377437,2.34070730582736,0,0,4.33324946355386,0,0.70699934324327
"CR44797",11.6829810101082,-7.52068082670316,1.86845079221052,-4.02508905134485,5.6953758810069e-05,0.000277996104308913,34.3146563881771,25.726366962601,41.9848626657591,3.12094307443648,0,0,0,0,0
"CR44798",8.07031231162176,-4.114872825807,1.91004366265464,-2.15433443028627,0.0312139546327042,0.0530409585157192,9.46611210708334,28.2990036588611,30.5344455750975,0,0,0,4.33324946355386,0,0
"lectin-21Ca",15.0464385106656,-4.120512694039,1.36158834974333,-3.02625437035779,0.00247603905329867,0.00619850888931335,33.7230243814844,34.7305953995114,57.2520854533078,0,0,1.95753312006449,5.77766595140515,1.97704229021745,0
"CG2839",81.2260756894973,-2.9447621646754,0.666811791428901,-4.41618190099056,1.00459555880901e-05,6.71595444462865e-05,176.89797000112,123.486561420485,309.161261447862,16.7750690250961,3.42838249504108,21.5328643207093,41.8880781476873,23.7245074826094,14.1399868648654
"CR45369",2.80800003067995,-5.52304630765315,2.98868674364365,-1.84798434275509,0.0646046079024323,0.098701763979115,4.73305605354167,16.7221385256907,3.81680569688719,0,0,0,0,0,0
"ds",301.264739950823,-1.88416350956881,0.334432626603053,-5.63391056879498,1.76168401945501e-08,3.67748637737091e-07,520.044533882891,623.864398843074,564.887243139304,117.815601059977,140.563682296684,279.927236169221,192.107392884221,126.530706573917,145.641864708114
"CR44988",3.60108570050945,-3.93208017144345,2.91865191767274,-1.34722477443586,0.177907851224692,0.236335373086612,12.4242721405469,18.0084568738207,0,0,0,0,0,1.97704229021745,0
