"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","cold_1","cold_2","cold_3","hot_1","hot_2","con_1","con_2","con_3","con_4"
"Peritrophin-15b",760.287143448361,2.27640178255507,1.53355820514786,1.48439216386677,0.137704912423491,0.427451799543761,449.234905574406,765.03978194572,274.384177298198,7.79843084029804,4800.60476577482,69.395976319149,90.4895327408352,117.79302839017,267.843692151654
"CR45432",6.09903492610001,-5.499238654321,3.70531726680109,-1.48414784979227,0.137769701337714,0.427458424691071,13.7355996308721,0,0,0,0,0,1.93906141587504,21.4169142527582,17.7997390353947
"RpS29",13705.6678822265,0.927452487217283,0.625109972024776,1.48366292128279,0.137898367677394,0.427765148329142,10194.2388554537,9918.19431593916,16141.1169298687,16154.0595641354,29813.7929668565,15718.1886362872,12462.9940736342,7932.28961636533,5016.13598149838
"Ca-alpha1T",1986.51934115179,-1.439077520361,0.970196312274557,-1.48328487972417,0.13799873788044,0.427983982836462,2314.85252602639,1573.2209049786,1800.64616351943,1055.12769269232,343.177006815918,543.6018145,1328.90342367969,3121.51525233951,5797.62928581428
"CG12877",2714.1416236774,-1.10447523448018,0.744766779425464,-1.48298133723447,0.13807936929585,0.428141518884063,3739.31500539272,4657.82679271088,5703.60518548556,3032.80975379191,1338.62272636096,2355.60786283333,2181.44409285942,760.300455972917,657.742737688871
"Kmn2",139.130367093171,1.14773009527874,0.774142246341516,1.48258294997173,0.138185249866482,0.428377259793479,50.9025162791144,53.2076540075031,39.7545256880912,125.554736528798,86.7625841159883,420.231189932624,274.054013443672,117.79302839017,83.9130554525751
"CG7741",238.151942968349,1.12473391861591,0.75872073620027,1.48240830249173,0.1382316861697,0.428428660158791,107.460867700353,89.877793931593,43.6520282065315,217.576220444315,132.467873962804,655.406443014185,502.216906711635,214.169142527582,180.540210216146
"CG9459",255.773683390636,2.1685328916591,1.46301800150026,1.48223254220753,0.1382784304909,0.428480992775732,30.7031050572436,0,38.9750251844031,141.931441293424,66.6212699462053,181.200604833333,154.478559464712,904.864627179035,783.188517557367
"Hmgs",2707.7170367783,0.61550630508728,0.415414969855266,1.48166616456246,0.138429144308894,0.42885540173416,1624.84063868729,1598.38668727945,1629.15605270805,2158.6056565945,2798.09333774062,2621.62577205674,2713.39327461447,4663.5330785381,4561.81883278544
"Syx5",1625.58387957073,0.419779017096596,0.283402394127903,1.48121196501659,0.138550098808203,0.429044867910598,1119.85535814052,1112.3275776974,1271.36532151523,1267.63493309045,1858.42356512728,2016.33864527305,1870.54791251412,2152.3998824022,1961.36172037635
"tau",1603.75151884502,-1.29984023522775,0.87755097190357,-1.48121337317666,0.138549723685799,0.429044867910598,3085.66205825298,2010.38649466187,2559.10015360791,768.535359311371,1304.53742545825,331.558553524823,442.752356624801,1994.45013978811,1936.78112837509
"CG5734",1637.07257209183,-0.863066458782879,0.583103728995058,-1.48012508901344,0.138839867175589,0.429849426962179,2232.43892824116,2611.48918047637,2386.05104178916,1221.62419113269,1428.48397419538,1480.44749480851,1981.72076702429,685.341256088263,706.056315070657
"CG43321",52.5210885585815,5.75470795162961,3.89022886058776,1.47927234048645,0.139067542189398,0.430368606947997,0,0,0,15.2069401385812,0,0,0,248.971628188314,208.511228700338
"wrapper",183.424556968011,-1.41623277021412,0.957352796245657,-1.4793217043581,0.139054354713012,0.430368606947997,399.140365744167,271.071426497685,116.145575049521,27.2945079410431,169.651838583941,96.3833004432625,86.6114099090851,281.096999567452,203.42558897594
"IM1",1731.15055663287,-1.6338574959343,1.10484148769652,-1.47881620497499,0.139189443601062,0.43065297880018,3467.83491857077,3475.03502457111,5389.46648249927,1150.26854894396,1498.97857378962,107.949296496454,18.097906548167,417.629827928785,55.0944303476503
"CG10598",2.95556211544277,6.40702674378387,4.33380459980331,1.47838385331786,0.139305064752655,0.430708208828197,0,0,0,0,24.0146438178182,0,2.58541522116672,0,0
"CG42866",18.6923246789693,4.42060229404128,2.99055410903495,1.47818836672639,0.139357366800649,0.430708208828197,0.807976448874831,0,0,11.6976462604471,0,0,0.64635380529168,66.9278570398694,88.1510885562405
"CG43980",55.4514972047615,-2.00100565913833,1.35330632971349,-1.47860511342023,0.13924588528661,0.430708208828197,145.43576079747,61.1168998734833,40.5340261917793,2.72945079410431,38.7332964803519,3.8553320177305,41.3666435386675,50.8651713503008,114.426893798966
"Edc3",3810.60125363721,-1.30220926767507,0.880917199033226,-1.47824252847396,0.139342874419295,0.430708208828197,5741.48064570455,6822.08407058364,7529.195365123,4108.99320975303,1322.35474183921,3230.76823085816,3899.45250732471,931.635769994983,709.446741553589
"mthl6",3.0450078111945,6.40702483127824,4.33380459980243,1.47838341201869,0.139305182804345,0.430708208828197,0,0,0,0,24.0146438178182,0,0,0,3.39042648293233
"CG10005",344.224491079135,-1.11276542812387,0.753559963381827,-1.47667801130251,0.139761969108176,0.431401216756791,1241.05182547174,700.327770314973,347.657224644876,185.602653999093,520.57550469593,34.6979881595745,20.6833217693338,16.0626856895687,31.361444967124
"CG14302",1686.28374021692,2.84786657683624,1.92821723874941,1.4769428047865,0.139690969498703,0.431401216756791,1140.86274581126,808.181123032885,665.693430149606,3.89921542014902,12545.714729986,0,0.64635380529168,10.7084571263791,0.847606620733081
"CG7102",44.4106656701146,1.61907273233349,1.09635470467494,1.47677820456248,0.139735100822602,0.431401216756791,23.4313170173701,50.3315646016921,22.6055146069538,71.355642188727,126.270546525947,23.131992106383,64.635380529168,2.67711428159478,15.2569191731955
"Vdup1",386.706785495234,1.43993793929467,0.975085547822196,1.47672985463758,0.1397480660646,0.431401216756791,279.559851310692,86.2826821743293,91.9810594351914,152.849244469841,675.508690617337,173.489940797872,369.068022821549,736.206427438564,915.415150391728
"cdm",1439.3965630421,0.717893725143763,0.486041566722,1.47702125557992,0.139669939660801,0.431401216756791,1036.63378390641,648.558161010375,752.997486562669,1383.44163106887,1289.81877279572,2313.1992106383,2765.7479328431,1252.88948378636,1511.28260476708
"dpr13",110.39363114228,-1.45707605820633,0.986452889625597,-1.47708630947329,0.139652502898309,0.431401216756791,131.700161166597,232.963241870689,62.360040295045,29.6340371931325,74.3679292422757,30.842656141844,62.0499653080013,136.532828361334,233.091820701597
"CG15096",1581.8173402977,1.0942055035428,0.741070534342825,1.47652005151323,0.139804336406607,0.431439188695658,798.280731488333,605.416819923211,629.836406979955,594.24043003071,2300.7578109329,1453.4601706844,1367.0382981919,3948.7435653523,2538.58182909558
"Trs33",92.2559545417983,0.850910375142719,0.576416269138536,1.4762081167737,0.139888031235606,0.431604654532563,72.7178803987348,77.6544139568964,71.7140463393018,66.6765836845482,201.41314169783,73.2513083368795,89.8431789355435,99.0532284190068,77.9798091074435
"Tctp",15098.4189356754,0.936030738737122,0.63423264495104,1.47584761867529,0.139984804058771,0.431810390851969,9113.97434330809,9392.5889770272,9316.59002007973,13985.7058689905,21503.1768740322,25610.9705937837,27425.4383123313,11337.5789825539,8199.74644897183
"CG13749",13.0896480232206,2.75378035213527,1.86610507104369,1.47568344080171,0.140028893359289,0.431853561080119,0,5.75217881162195,0,1.55968616805961,24.7893097474252,11.5659960531915,12.9270761058336,37.4795999423269,23.7329853805263
"Aats-ile",2704.71834136683,1.12711961954743,0.763866326499656,1.47554562944586,0.14006591028588,0.431874906016842,1211.15669686337,1437.32568055404,1844.29819172596,3338.11832118957,3204.01828485471,5759.86603448936,4793.3598200431,1563.43474045135,1190.88730212998
"CG33120",393.658372145209,1.23375670720234,0.836323426968357,1.47521481213873,0.140154800453468,0.432056151773848,292.487474492689,346.568773400223,369.483238748142,242.531199133269,1339.39739229057,343.124549578014,143.490544774753,348.024856607321,117.817320281898
"CG8461",396.068004852406,-1.08900477646588,0.738331442665566,-1.47495381279482,0.140224961248507,0.432179594913247,615.678054042621,675.161988014127,1086.62370214116,419.555579208034,325.359690434956,188.911268868794,155.124913270003,48.188057068706,50.0087906232518
"CG11835",965.829758857282,1.67058593074623,1.13283794297086,1.47469101040624,0.1402956340258,0.432211753600306,965.531856405423,793.081653652377,834.065538946227,349.759623187367,5153.07776374602,30.842656141844,96.953070793752,160.626856895687,308.528809946842
"CG3570",229.823627290476,0.801396868024433,0.543422093502443,1.47472264673543,0.140287124938806,0.432211753600306,177.754818752463,117.200643286797,104.4530674942,274.504765578491,189.018486824117,354.690545631206,417.544558218425,171.335314022066,261.910445806522
"CG11127",390.454083212956,0.889237430488322,0.603431928113944,1.47363337778244,0.140580329452454,0.432346276820128,366.821307789173,216.425727787276,204.229131966272,366.136327951993,606.563422882311,624.563786872341,570.730410072553,254.325856751504,304.290776843176
"CG13155",7.43653169334542,3.57987000318524,2.42852822007217,1.47409034558341,0.140457267587639,0.432346276820128,0,3.59511175726372,0,28.8541941091027,0,3.8553320177305,4.52447663704176,13.3855714079739,12.7140993109962
"CG5877",791.781599446123,0.897849881031782,0.608999829087326,1.47430235305212,0.140400201917339,0.432346276820128,722.330945294099,374.61064510688,553.445357618525,1341.33010453126,708.044659660833,632.274450907802,484.119000163468,1135.09645539619,1174.78277633605
"CG8677",5152.80217442478,-1.05909755545477,0.718516823517803,-1.47400522964725,0.140480183109458,0.432346276820128,7714.55913385689,8186.06947128949,8023.39868446123,6031.69633342852,1622.15045659714,6049.01593581915,4218.1049333335,2529.87299610706,2000.35162493007
"CR45167",52.0302591860272,-2.31427095623332,1.56994907564584,-1.4741057478449,0.140453121187712,0.432346276820128,3.23190579549932,106.415308015006,6.2360040295045,7.79843084029804,7.74665929607038,7.710664035461,37.4885207069174,136.532828361334,155.112011594154
"dyn-p25",130.591554554732,1.30325216143889,0.884289068790711,1.47378522186316,0.140539428501728,0.432346276820128,39.5908459948667,97.7870397975732,17.1490110811374,91.241640831487,163.454511147085,69.395976319149,222.99206282563,200.783571119608,272.929331876052
"eys",1345.04989862434,-1.78564176299929,1.21151750940016,-1.47388853165101,0.140511606053041,0.432346276820128,2124.17008409193,1403.53163003576,1072.59269307477,844.959981546292,44.1559579876012,377.822537737589,762.051136438891,1820.43771148445,3655.72735522178
"mol",612.163087732633,1.55404067536294,1.05450695951328,1.47371305740857,0.140558865686849,0.432346276820128,196.338277076584,162.49905142832,161.356604263429,671.834816891676,346.275670534346,1233.70624567376,2310.71485391776,227.554713935556,199.187555872274
"CG14210",248.270853709008,1.39032024144747,0.943942800243766,1.47288611247252,0.140781747346692,0.43270206579601,171.291007161464,115.043576232439,67.0370433171734,348.589858561322,268.809077573642,651.551110996454,412.373727776092,112.438799826981,87.3034819355074
"CG44355",7.068630655446,4.28327886639012,2.9083409617838,1.47275677875232,0.140816630471594,0.43270206579601,1.61595289774966,0,0,17.5464693906706,3.09866371842815,0,0,13.3855714079739,27.9710184841917
"U26",162.115704724487,1.35817950519179,0.922050810467802,1.4729985482066,0.140751427245463,0.43270206579601,115.540632189101,25.8848046522988,23.3850151106419,179.75383086887,101.481236778522,331.558553524823,387.165929369716,104.407456982196,189.86388304421
"rdhB",113.983173088398,-2.03714856817517,1.38321085707812,-1.47276791369208,0.140813626960184,0.43270206579601,151.091595939593,60.3978775220305,112.248072531081,51.469643545967,0.774665929607038,46.263984212766,49.1228892021677,323.930828072968,230.549000839398
"CG11652",619.54957571929,0.814482653404603,0.553313127255982,1.47201035595129,0.141018081070946,0.433228315857005,502.561351200145,375.329667458333,503.557325382489,912.806329856885,706.495327801619,925.27968425532,858.357853427351,420.30694221038,371.25169988109
"knk",175.558028834113,1.67191370499621,1.13641700947843,1.47121495987072,0.141232992712849,0.433795686093618,112.308726393602,114.324553880986,135.633087641723,53.4192512560415,716.56598488651,34.6979881595745,40.7202897333758,174.012428303661,198.339949251541
"Aats-asn",2580.9354875046,1.07964060085805,0.734213901555731,1.47047147782191,0.141434105002766,0.434146866037089,1796.93962229762,1267.63640561119,1161.45575049521,2257.25580672427,3697.48048201439,4807.59902610993,5250.97831418961,1359.97405505015,1629.09992504898
"CG2124",250.552301675867,1.01491590443347,0.690309460067904,1.47023322602827,0.141498598777384,0.434146866037089,96.1491974161049,21.5706705435823,82.6270533909347,154.019009095886,115.425223511449,319.992557471631,405.910189723175,468.494999279086,590.781814650958
"CG7720",2492.53399363295,1.04836162920312,0.712931282836188,1.47049463874347,0.141427836642011,0.434146866037089,1008.35460819579,885.116514638328,701.550453319257,1461.81586101387,2116.38731968643,1465.02616673759,2623.55009567893,4904.47336388163,7266.53155954471
"Dhod",1286.80059191935,0.824079394759351,0.560461594490144,1.47035836685477,0.141464720856571,0.434146866037089,461.354552307529,534.952629480842,887.851073700704,1169.37470450269,1054.32033019518,1202.86358953192,1244.23107518648,2296.96405360832,2729.29331876052
"snoRNA:Psi28S-3186",6.97814590239624,-3.0942178964474,2.10455612098751,-1.47024727237757,0.141494795862006,0.434146866037089,6.46381159099865,30.1989387610153,0,2.72945079410431,0,3.8553320177305,8.40259946879184,2.67711428159478,8.47606620733081
"CG15615",198.297289002319,-1.67478673255226,1.13934647808771,-1.46995384175254,0.141574255728294,0.434286141449555,839.487530380949,452.265059063776,169.15160930031,33.5332526132816,271.90774129207,0,7.75624566350016,8.03134284478433,2.54281986219924
"CG8768",284.087800824151,0.81013001613557,0.551246858069196,1.46963198842192,0.141661451774877,0.434460746520514,177.754818752463,84.8446374714238,254.117164202308,320.125585994234,283.527730236176,293.005233347518,303.139934681798,428.338285055164,411.936817676278
"CG8858",1176.73624060564,0.536573214671864,0.365205798200249,1.46923520194948,0.141769005381854,0.434697698125984,1010.77853754241,798.833832463999,866.804560101126,1346.78900611947,1241.01481923048,1723.33341192553,1492.43093641849,1100.29396973545,1010.34709191383
"CG3916",3.01446244624533,-6.4831251571955,4.41408353205506,-1.46873640023236,0.141904300394595,0.435019592109046,11.3116702842476,15.8184917319604,0,0,0,0,0,0,0
"CR44981",226.785721158156,1.8675521170951,1.27175639397607,1.46848258514062,0.141973183279761,0.435127598447087,0.807976448874831,0,10.9130070516329,5.45890158820862,23.2399778882112,458.784510109929,511.265859985719,522.037284910982,508.563972439849
"ey",141.585852269288,-1.80472826609788,1.22905814590565,-1.46838314534585,0.142000177249318,0.435127598447087,387.828695459919,60.3978775220305,24.944016118018,28.4642725670878,61.9732743685631,42.4086521950355,121.514515394836,203.460685401203,343.280681396898
"CG12746",1887.59963108535,-0.635796292832644,0.433075468996418,-1.46809583628923,0.142078192438347,0.435273710822005,2589.56451864383,3549.8133491222,2602.75218181444,1415.41519751409,2336.39244369483,1083.34829698227,800.1860109511,1459.02728346915,1151.89739757626
"CG42729",143.438574748255,2.50447370518767,1.70699067832471,1.46718651542118,0.142325324139758,0.435937759104703,101.805032558229,115.043576232439,53.0060342507883,12.4774893444769,1008.61504034836,0,0,0,0
"Art3",1050.80462776794,1.02162546722172,0.696708361486127,1.46636027884397,0.142550161596452,0.436533252007914,520.336833075391,969.961152109752,971.257627595326,1728.13227421004,1603.55847428657,1438.03884261348,1315.32999376857,428.338285055164,482.288167197123
"ERp60",18126.5969617935,0.74198795929154,0.506119108480604,1.4660342730766,0.14263895003979,0.43671195499701,19725.1290463813,18814.657870464,17032.0860055842,17865.0352904968,44097.8580428807,13593.9006945177,14027.8166362453,8922.82190055539,9060.06716901591
"CG6523",1425.5160327807,0.684766967446232,0.467242258844531,1.46555016050909,0.142770877562887,0.436743144964278,1471.32511340107,1403.53163003576,1761.67113833502,1801.82744565086,3167.60898616318,1052.50564084043,902.309912187185,760.300455972917,508.563972439849
"Syx18",1400.18356145304,-0.470397075580273,0.320913234099827,-1.4658076563896,0.142700694638356,0.436743144964278,1766.23651724038,1745.78626932726,1391.40839908319,1092.56016072575,1267.35346083711,1337.80021015248,1562.88350119528,1011.94919844283,1425.67433607304
"snoRNA:Psi18S-1275",4.65999220311342,3.72782829157155,2.54352736540333,1.46561359719455,0.142753584838543,0.436743144964278,0,0,0,0,3.87332964803519,7.710664035461,5.81718424762512,16.0626856895687,8.47606620733081
"v",365.100657046223,1.50654794559226,1.02782735097148,1.46575973500637,0.142713754056168,0.436743144964278,78.3737155408586,87.7207268772348,333.626215578491,113.467168726336,833.540540257173,370.111873702128,263.712352559005,845.96811298395,359.385207190827
"Prosalpha2",2999.38619177281,0.549936312306442,0.375429111711309,1.46482064163773,0.142969858649797,0.437258625665938,3610.84675002162,2308.78077051476,2706.42574880495,3334.21910576942,5085.68182787021,2559.94045977305,2915.05566186548,2278.22425363716,2195.30114769868
"CG14478",6924.60066556086,-1.13202423312234,0.773111462251049,-1.46424453445077,0.143127146024501,0.437554076257711,13159.5124228244,12798.5978558588,12659.0881798941,8902.29872574222,2843.79862758744,5239.39621209575,3801.20672892037,1555.40339760657,1362.10383951806
"Obp50d",8.38802415152091,4.77837121094189,3.26337211384947,1.46424344029383,0.143127444874822,0.437554076257711,0,0,0,3.11937233611921,4.64799557764223,0,0,32.1253713791373,35.5994780707894
"CG16947",381.367696575533,1.16712035667659,0.7972094801155,1.46400712207724,0.143192002387935,0.437658196861953,509.025162791144,435.727544980363,147.325595197044,328.703859918562,1306.86142324707,181.200604833333,255.956106895505,128.501485516549,139.007485800225
"CG14590",61.0464647442512,2.11660437318862,1.44620777474453,1.46355482950056,0.14331562216595,0.437801906602569,17.7754818752463,0.719022351452744,46.7700302212838,25.3449002309686,163.454511147085,15.421328070922,49.7692430074594,93.6989998558172,136.464665938026
"CG1529",913.209282188248,-1.05172672550678,0.71863788986572,-1.46350024169099,0.143330547541385,0.437801906602569,1296.8022004441,1342.41473016227,1391.40839908319,801.678690382638,494.23686308929,1110.33562110638,1127.24103642869,329.285056636158,325.480942361503
"CR45549",7.06865982693824,3.15294225582948,2.15421719621689,1.46361391106082,0.143299469454784,0.437801906602569,0,0,0,2.33952925208941,0,15.421328070922,9.04895327408352,24.094028534353,12.7140993109962
"CG5390",1057.18321734654,1.42118508615054,0.97116149949483,1.46338697208425,0.143361521472843,0.437803326906851,597.0945957185,655.02936217345,497.321321352984,314.276762864011,2809.71332668473,948.411676361703,402.678420696717,2224.68196800526,1065.44152226148
"AstA-R2",153.927327811928,1.17562733807264,0.803533907349046,1.4630712248985,0.143447890644538,0.43788071277369,129.276231819973,106.415308015006,107.571069508953,116.196619520441,401.276951536446,61.685312283688,86.6114099090851,117.79302839017,258.52001932359
"CG12911",24.8940619217357,2.61266693894108,1.78568242388641,1.46311959169918,0.143434657849742,0.43788071277369,0.807976448874831,27.3228493552043,7.01550453319257,5.84882313022353,137.890535470053,0,10.9880146899586,5.35422856318955,28.8186251049248
"CG10688",428.620958677171,0.982598608991116,0.671774705503349,1.462690692194,0.14355203421473,0.43807160945509,323.998555998807,179.755587863186,391.309252851408,239.41182679715,940.444438542945,458.784510109929,528.717412728594,390.858685112838,404.30835808968
"CG13081",3.57270802921647,-6.45547806230579,4.41421277153166,-1.46243019909207,0.143623358972628,0.43807160945509,0,26.6038270037515,0,0,0,3.8553320177305,0,0,1.69521324146616
"CG3176",17.922372207078,-2.31981127189916,1.58630780585328,-1.46239668199283,0.143632538152348,0.43807160945509,14.543576079747,10.0663129203384,0,0.389921542014902,3.09866371842815,26.9873241241135,16.8051989375837,58.8965141950851,30.5138383463909
"CG5548",1090.29379670348,0.652050231214417,0.445813916903349,1.46260627246363,0.143575145926747,0.43807160945509,1041.48164259966,760.006625485551,1032.83816738668,965.445738028897,2004.83542582302,809.619723723405,1075.53273200536,955.729798529336,1167.15431674945
"Aats-thr",3387.36959234324,1.00119953054393,0.684820655168879,1.46198792776925,0.143744518069281,0.438226860908047,1647.46397925578,1827.75481739288,2124.91837305366,2610.91464533178,4862.57804014338,6268.76986082979,6760.21444954568,2211.29639659729,2172.41576893889
"CG31156",403.329190721785,0.789752639401799,0.540187982448119,1.46199594412052,0.143742321313116,0.438226860908047,306.223074123561,222.896928950351,385.073248821903,698.739403290704,354.022329830417,532.035818446809,489.289830605802,254.325856751504,387.356225675018
"CG15011",713.099000403041,0.733294967728782,0.501922786506502,1.46097166226041,0.144023218372431,0.438722809748625,395.908459948667,510.505869531448,510.572829915681,715.506029597345,855.23118628617,1225.9955816383,1074.88637820006,546.131313445335,583.15335506436
"CG30158",119.983547918644,-1.78131268422156,1.21926835806944,-1.46096851643231,0.144024081725987,0.438722809748625,189.874465485585,74.7783245510854,42.0930271991554,30.8038018191772,28.6626393954604,11.5659960531915,74.9770414138349,267.711428159478,359.385207190827
"CG42869",24.0765811336378,5.86102158737728,4.01157267620109,1.46102839471117,0.144007649174407,0.438722809748625,0,0,0,16.3767047646259,0,0,0,56.2193999134903,144.093125524624
"Rbbp5",510.356519041832,-0.452248563602359,0.309558116215557,-1.46094881675608,0.144029488273573,0.438722809748625,720.714992396349,542.142852995369,794.311013258136,445.290400981018,557.759469317068,381.677869755319,373.592499458591,364.08754229689,413.632030917744
"CG6665",415.705593874353,-0.564851134220883,0.386776321194752,-1.46040774284232,0.144178046062934,0.439033834393289,686.779981543606,547.895031806991,466.141301205462,389.921542014902,376.487641789021,381.677869755319,371.653438042716,294.482570975426,226.310967735733
"CG9641",2231.74876097531,-0.858066821903728,0.587574500343817,-1.46035408514432,0.14419278477321,0.439033834393289,2715.60884466831,3850.36469202945,3676.90387589659,2891.65815558251,874.597834526346,1684.78009174823,1902.86560277871,1207.37854099924,1281.58121054842
"CR43491",27.0917337535967,5.82640100340138,3.99005568642291,1.46023049834293,0.144226736021231,0.439044052164756,0,0,0,15.986783222611,0,0,0,64.2507427582747,163.588077801485
"CG13375",99.2130468259157,-1.30277988233069,0.89234006015846,-1.45995897808213,0.144301348449385,0.439178017019867,210.073876707456,195.574079595146,48.3290312286599,36.2627034073859,86.7625841159883,30.842656141844,64.635380529168,85.6676570110329,134.76945269656
"CG14456",185.192752970263,1.67346591115416,1.14666212439682,1.45942372696268,0.14444851946137,0.439359434707823,103.420985455978,133.73815737021,79.5090513761824,190.281712503272,483.391540074792,11.5659960531915,67.2207957503347,254.325856751504,343.280681396898
"CG34224",3.94663719207537,6.32514769316021,4.33414470364413,1.45937621506777,0.144461588743597,0.439359434707823,0,0,0,22.6154494368643,0,3.8553320177305,9.04895327408352,0,0
"Jon65Aii",6708.18421193872,1.51116467633557,1.03545314140695,1.45942352763761,0.144448574288602,0.439359434707823,6467.85147324302,6904.7716410007,6791.0083881304,2242.82870966971,36073.868344011,312.28189343617,886.151067054893,216.846256809177,478.050134093458
"Liprin-alpha",2660.29811891094,-0.60825226472962,0.416811885624599,-1.45929683319405,0.144483426647123,0.439359434707823,3400.77287331416,3263.64245324401,3241.16309433497,2901.40619413288,1429.25864012499,2933.90766549291,2555.03659231801,1973.03322553535,2244.4623317012
"Pdsw",3677.44868696263,0.577608492707191,0.395916218442081,1.45891596707017,0.1445882378688,0.439585002842645,3842.7359908487,3662.69985830028,3916.21053052883,3874.65036300208,7490.24487337045,2139.70926984043,2564.73189939739,2500.42473900952,3105.63065836601
"CG10154",1074.02723545155,2.77070265449188,1.89956466942226,1.45859875112047,0.144675577550791,0.439757368746844,310.262956367935,701.765815017878,728.053470444651,79.54399457104,7837.29520983441,0,0,0,9.32367282806389
"CG7333",30.3586683754125,4.48329761265259,3.0740829767609,1.45841789130122,0.144725392127157,0.439815624105189,0,0,0,6.23874467223843,0,0,3.2317690264584,104.407456982196,159.350044697819
"CG10616",1424.70886166861,0.905091170544195,0.620679504243484,1.45822628966517,0.144778179678538,0.439882887653403,761.113814840091,706.798971478048,722.596966918834,1167.0351752506,1567.92384152465,1029.37364873404,1089.75251572177,2628.92622452607,3148.8585960234
"tx",205.242188748038,1.12195021026044,0.769643947220113,1.45775226884175,0.144908839026714,0.440186672318659,188.258512587836,152.432738507982,212.024137003153,256.17845310379,546.139480372962,57.8299802659575,54.2937196445011,157.949742614092,222.072934632067
"CG43373",267.05465887773,-1.48594516808908,1.01948704980422,-1.45754197502993,0.144966833443301,0.440269642309286,370.053213584673,276.104582957854,211.244636499465,134.912853537156,68.9452677350264,46.263984212766,168.051989375837,366.764656578485,761.150745418307
"CG14135",70.1970955595725,1.03974128556334,0.713560186183454,1.45711785171829,0.145083851430516,0.44053179602791,64.6381159099865,20.1326258406768,32.7390211548986,94.7509347096211,65.8466040165983,131.081288602837,102.123901236085,69.6049713214642,50.8563972439849
"Pp1-Y2",47.9884786938882,5.67898322564109,3.8983610136868,1.45676175338884,0.145182156810723,0.440737031993628,0,0,0,14.4270970545514,0,0,0,262.357199596288,155.112011594154
"CG30447",65.4572290919704,2.81983519772586,1.93612917076268,1.4564292715114,0.145273988621822,0.440922533147874,4.84785869324899,5.03315646016921,5.45650352581644,28.8541941091027,43.3812920579941,0,0.64635380529168,286.451228130641,214.44447504547
"CG10208",366.185337333678,0.679000020208478,0.466339364248858,1.45602124174561,0.145386747620179,0.441124972057024,296.527356737063,434.289500277458,273.60467679451,414.486599161841,658.466040165983,196.621932904255,312.835241761173,342.670628044131,366.166060156691
"CG43066",1035.74644758754,-1.04837361372252,0.720053904793247,-1.45596545861875,0.145402168489876,0.441124972057024,951.796256774551,1231.68528803855,1212.12328323494,913.1962513989,180.49716159844,805.764391705674,999.262982980937,1346.58848364217,1680.8039289137
"CG9915",2444.52928391065,-1.1141912170745,0.765465641112168,-1.45557312730021,0.145510661225781,0.441174305639119,4024.53069184553,4525.52668004357,5292.80842004195,2824.98157189796,1437.77996535066,1526.71147902128,1534.44393376245,404.244256520811,429.736556711672
"Npc1a",1623.14178012095,0.861004708515825,0.591459453254441,1.45572905087279,0.145467535721457,0.441174305639119,788.585014101835,996.564979113504,695.314449289752,1150.26854894396,1853.77556954964,1422.61751454255,1299.81750244157,3011.75356679412,3389.57887631159
"cuff",40.1070148056025,1.7959450798319,1.23379862445924,1.455622533717,0.145496995288107,0.441174305639119,18.5834583241211,0.719022351452744,3.11800201475225,40.5518403695498,10.8453230144985,73.2513083368795,115.697331147211,48.188057068706,50.0087906232518
"Adh",25.7307017382938,2.68005211828217,1.84251298471814,1.45456349046688,0.14579014459174,0.441834968298091,12.1196467331225,0,0,42.1115265376094,9.29599115528446,30.842656141844,10.9880146899586,82.9905427294381,43.2279376573872
"CG3339",157.587533400484,-2.35464585637974,1.61867795594318,-1.4546722204589,0.145760026689107,0.441834968298091,20.1994112218708,7.90924586598019,105.232567997888,16.3767047646259,0.774665929607038,34.6979881595745,42.6593511492509,497.943256376629,692.494609138927
"dwg",735.207675092592,-0.93098266427093,0.640220995119115,-1.45415828498051,0.145902427333629,0.442081890252865,704.555463418853,1282.7358749917,1109.22921674811,710.437049551151,371.839646211378,751.789743457447,939.798432894103,315.899485228184,430.584163332405
"CR45162",596.480615649478,-4.4075428590771,3.03238085377394,-1.45349251021411,0.146087057726322,0.442547873838445,6.46381159099865,0,0,0,0,7.710664035461,10.9880146899586,2497.74762472793,2845.41542580095
"Cortactin",2847.48817308531,-0.630489646734484,0.433848645852739,-1.45324793049715,0.146154928631526,0.442660030785646,5268.81442311277,4720.38173728727,2771.12429061106,2154.70644117435,3341.13415439516,1877.54669263475,2154.29723303717,1533.98648335381,1805.40210216146
"dar1",197.366401723651,-1.48522497708106,1.02218561719168,-1.45298950807146,0.146226667105421,0.442783851648616,382.98083676667,506.191735422732,233.850151106419,37.0425464914157,230.850447022897,46.263984212766,27.7932136275422,174.012428303661,137.312272558759
"CG32631",3.04968953426211,-6.40752999233559,4.41444285763988,-1.45149233979694,0.146642813740485,0.443389038595862,0.807976448874831,0,24.944016118018,0,0,0,0,0,1.69521324146616
"CG4757",72.2543692186016,-2.21290731766143,1.5242733503108,-1.45177852595155,0.146563196677781,0.443389038595862,4.84785869324899,3.59511175726372,45.2110292139076,3.11937233611921,4.64799557764223,88.6726364078015,14.219783716417,428.338285055164,57.6372502098495
"CG7770",1469.25402761175,0.523881680475294,0.360914660709378,1.45153893013269,0.146629850042864,0.443389038595862,1681.39899010852,1689.70252591395,1381.27489253525,1663.40529823557,2893.37724708229,1137.3229452305,942.383848115269,899.510398615845,934.910102668589
